Request_ID,Latency_ms,Fidelity
0,2.0000,0.949813
2,1.0000,0.949813
4,2.3001,0.877627
5,0.5000,0.949813
9,0.7000,0.878464
10,0.8000,0.949813
12,1.7000,0.755632
19,2.3001,0.875955
24,3.5001,0.949813
41,2.9001,0.811761
42,2.4001,0.949813
45,0.5000,0.949813
48,0.5000,0.949813
56,0.4000,0.949813
57,0.8000,0.949813
61,1.5000,0.949813
66,2.0001,0.949813
69,0.4000,0.949813
73,4.0001,0.949813
