Request_ID,Latency_ms,Fidelity
0,0.4000,0.949813
1,0.2000,0.925832
2,1.7000,0.793498
3,0.6000,0.837061
4,1.3000,0.877467
5,1.8000,0.874301
7,0.6000,0.826990
8,2.9001,0.809444
21,1.2000,0.949813
61,0.7000,0.800180
76,0.3000,0.851149
87,0.3000,0.842010
90,2.8001,0.949813
103,0.6000,0.675317
104,1.5000,0.949813
122,1.1000,0.748100
297,2.0000,0.949813
303,0.8000,0.949813
304,3.4001,0.811761
305,1.9000,0.813036
306,3.4001,0.806479
338,0.2000,0.909774
622,1.8000,0.876790
