Request_ID,Latency_ms,Fidelity
0,5.9001,0.744959
1,2.2001,0.812436
2,2.5001,0.810340
3,4.6001,0.695861
4,3.9001,0.749334
5,1.5000,0.877125
6,2.9001,0.809743
7,5.1001,0.694851
8,1.9000,0.876456
9,4.1001,0.810415
11,0.8000,0.878296
14,1.8000,0.876623
15,0.7000,0.878464
25,0.4000,0.949813
26,1.2000,0.949813
32,1.1000,0.877794
35,3.8001,0.875121
43,0.4000,0.949813
45,2.5000,0.809743
55,1.8000,0.876790
63,0.8000,0.949813
74,0.8000,0.949813
93,1.8000,0.877627
122,0.8000,0.949813
136,0.5000,0.949813
