Request_ID,Latency_ms,Fidelity
0,5.0001,0.949813
1,2.4000,0.597227
2,0.3000,0.948083
3,2.9001,0.808156
5,0.3000,0.918516
6,2.6001,0.785408
7,0.7000,0.842932
8,1.2000,0.681335
11,2.6001,0.775259
17,0.5000,0.811984
19,0.6000,0.773210
21,0.8000,0.820581
41,1.2000,0.662244
42,0.2000,0.863851
56,0.2000,0.914440
73,0.2000,0.798566
78,0.5000,0.949813
111,0.4000,0.949813
132,0.3000,0.822731
149,3.4001,0.807136
150,3.1001,0.875121
151,3.1000,0.698471
313,1.2000,0.949813
314,1.0000,0.949813
