Request_ID,Latency_ms,Fidelity
0,1.7000,0.779202
1,1.0000,0.948940
2,1.6001,0.949813
3,1.0000,0.949813
4,0.2000,0.919693
5,1.5000,0.874187
6,1.5000,0.839935
8,2.9001,0.765301
9,1.3000,0.696109
15,0.8000,0.833549
45,0.3000,0.830824
72,0.5000,0.949813
85,0.2000,0.762402
107,0.3000,0.821041
108,1.1000,0.599754
149,3.9000,0.698363
151,0.3000,0.941268
311,1.0000,0.949813
